sent_id,tokens,entities,relations
29197216_s16,18,3,0
29197216_s17,23,1,0
29197216_s18,5,0,0
30911003_s0,14,2,0
30911003_s1,22,5,4
30911003_s2,21,3,2
30911003_s3,36,8,1
30911003_s4,18,3,1
30911003_s5,20,3,0
30911003_s6,9,1,0
30911003_s7,25,4,2
30941216_s0,10,2,1
30941216_s1,13,4,3
30941216_s2,24,2,0
30941216_s3,22,1,0
30941216_s4,14,1,0
30941216_s5,20,2,0
30941216_s6,31,1,0
30941216_s7,37,2,0
30941216_s8,15,2,1
30941216_s9,12,0,0
28963050_s0,16,3,0
28963050_s1,24,5,4
28963050_s2,29,2,0
28963050_s3,27,4,0
28963050_s4,22,3,0
28963050_s5,17,3,0
28963050_s6,17,2,1
28963050_s7,14,3,0
28963050_s8,35,5,0
28655763_s0,13,3,0
28655763_s1,27,6,2
28655763_s2,39,6,0
28655763_s3,16,4,0
28655763_s4,20,3,0
28655763_s5,20,2,0
28655763_s6,20,3,2
28655763_s7,8,3,0
28655763_s8,24,4,1
26497928_s0,12,2,1
26497928_s1,11,2,1
26497928_s2,11,0,0
26497928_s3,24,1,0
26497928_s4,18,3,0
26497928_s5,20,0,0
26497928_s6,14,0,0
26497928_s7,23,9,7
26497928_s8,34,1,0
26497928_s9,33,4,0
26497928_s10,19,1,0
26497928_s11,32,1,0
27981922_s0,16,2,0
27981922_s1,24,2,1
27981922_s2,4,0,0
27981922_s3,19,2,1
27981922_s4,27,1,0
27981922_s5,10,1,0
27981922_s6,32,3,0
27981922_s7,16,0,0
27981922_s8,24,0,0
27981922_s9,15,2,0
27981922_s10,46,1,0
28124587_s0,13,1,0
28124587_s1,12,3,2
28124587_s2,26,1,0
28124587_s3,9,0,0
28124587_s4,6,0,0
28124587_s5,22,1,0
28124587_s6,9,0,0
28124587_s7,24,0,0
28124587_s8,27,1,0
28124587_s9,24,0,0
28124587_s10,14,0,0
28124587_s11,48,4,1
31216356_s0,20,4,0
31216356_s1,10,3,2
31216356_s2,19,0,0
31216356_s3,23,3,0
31216356_s4,24,6,2
31216356_s5,22,1,0
31216356_s6,22,2,0
31216356_s7,18,2,0
31216356_s8,24,3,0
31216356_s9,32,3,0
28854839_s0,19,1,0
28854839_s1,39,2,1
28854839_s2,25,0,0
28854839_s3,31,2,0
28854839_s4,15,0,0
28854839_s5,24,3,2
28854839_s6,12,0,0
28854839_s7,15,0,0
28854839_s8,17,1,0
28854839_s9,32,1,0
28854839_s10,22,2,1
28854839_s11,14,2,1
28485630_s0,20,5,0
28485630_s1,13,1,0
28485630_s2,31,8,3
28485630_s3,16,0,0
28485630_s4,12,0,0
28485630_s5,20,0,0
28485630_s6,17,2,1
28485630_s7,26,1,0
28485630_s8,31,3,0
28485630_s9,15,2,1
28485630_s10,31,3,0
28485630_s11,15,2,0
32012902_s0,8,1,0
32012902_s1,18,4,3
32012902_s2,22,4,2
32012902_s3,25,4,3
32012902_s4,25,2,0
32012902_s5,27,4,2
27830173_s0,7,1,0
27830173_s1,34,4,2
27830173_s2,21,2,0
27830173_s3,17,0,0
27830173_s4,19,1,0
27830173_s5,21,4,0
27830173_s6,18,4,0
27830173_s7,21,3,0
27830173_s8,25,2,0
29346778_s0,20,1,0
29346778_s1,22,0,0
29346778_s2,21,1,0
29346778_s3,26,2,1
29346778_s4,15,2,1
29346778_s5,28,2,0
29346778_s6,15,0,0
29346778_s7,17,0,0
31521394_s0,9,1,0
31521394_s1,21,2,0
31521394_s2,29,1,0
31521394_s3,30,1,0
31521394_s4,32,3,2
31521394_s5,30,6,5
31521394_s6,46,3,0
31521394_s7,26,2,0
31521394_s8,35,1,0
31521394_s9,16,1,0
31521394_s10,30,3,2
27159982_s0,15,3,0
27159982_s1,31,7,6
27159982_s2,13,2,0
27159982_s3,26,3,1
27159982_s4,14,5,4
27159982_s5,32,1,0
27159982_s6,33,8,1
27159982_s7,29,4,1
27159982_s8,11,0,0
27159982_s9,26,4,0
27159982_s10,34,4,1
33041964_s0,22,3,0
33041964_s1,20,4,3
33041964_s2,22,3,0
33041964_s3,18,0,0
33041964_s4,29,4,1
33041964_s5,38,4,0
33041964_s6,32,4,2
33041964_s7,39,3,0
33041964_s8,18,1,0
33041964_s9,26,3,0
33041964_s10,48,5,0
33041964_s11,38,2,0
32707093_s0,14,0,0
32707093_s1,14,0,0
32707093_s2,20,0,0
32707093_s3,12,1,0
32707093_s4,43,0,0
32707093_s5,16,1,0
32707093_s6,26,1,0
27567824_s0,19,1,0
27567824_s1,24,3,2
27567824_s2,24,0,0
27567824_s3,36,1,0
27567824_s4,24,1,0
27567824_s5,9,0,0
27567824_s6,15,0,0
27567824_s7,29,2,0
27567824_s8,10,0,0
27567824_s9,41,1,0
27567824_s10,29,1,0
27455834_s0,9,1,0
27455834_s1,24,1,0
27455834_s2,25,0,0
27455834_s3,38,2,0
27455834_s4,25,0,0
27455834_s5,22,1,0
27455834_s6,25,2,0
27455834_s7,37,0,0
27455834_s8,33,1,0
27455834_s9,23,2,0
27455834_s10,22,1,0
27455834_s11,24,1,0
28039031_s0,25,4,1
28039031_s1,22,3,2
28039031_s2,34,5,0
28039031_s3,23,3,1
28039031_s4,32,3,0
28039031_s5,55,10,1
28039031_s6,25,3,1
28039031_s7,16,0,0
28039031_s8,23,3,0
28039031_s9,14,1,0
27072352_s0,14,4,1
27072352_s1,14,2,0
27072352_s2,21,4,1
27072352_s3,19,3,0
27072352_s4,18,3,1
27072352_s5,14,2,0
27072352_s6,35,3,1
27072352_s7,15,2,0
27072352_s8,36,4,1
27072352_s9,12,1,0
27072352_s10,14,2,1
32132097_s0,13,3,0
32132097_s1,14,3,2
32132097_s2,22,3,2
32132097_s3,23,2,1
32132097_s4,30,5,3
32132097_s5,36,5,1
32132097_s6,21,2,0
32132097_s7,20,1,0
32132097_s8,29,4,2
32132097_s9,28,0,0
32132097_s10,52,5,4
32132097_s11,24,4,1
32132097_s12,16,4,3
32772909_s0,18,4,1
32772909_s1,18,3,0
32772909_s2,18,1,0
32772909_s3,18,3,0
32772909_s4,43,4,1
32772909_s5,34,6,0
32772909_s6,52,12,6
32772909_s7,42,10,0
32772909_s8,20,1,0
32772909_s9,14,2,0
32772909_s10,26,3,0
32772909_s11,28,2,0
32772909_s12,20,3,1
33397464_s0,14,2,0
33397464_s1,25,3,1
33397464_s2,9,3,1
33397464_s3,25,5,2
33397464_s4,29,7,3
33397464_s5,15,1,0
33397464_s6,22,6,0
33397464_s7,23,3,0
33397464_s8,12,2,0
33397464_s9,19,2,1
28459045_s0,8,2,0
28459045_s1,10,2,1
28459045_s2,13,0,0
28459045_s3,12,2,1
28459045_s4,39,2,1
28459045_s5,30,0,0
28459045_s6,16,0,0
28459045_s7,33,6,3
28459045_s8,21,0,0
28459045_s9,32,0,0
28459045_s10,16,1,0
28125001_s0,12,0,0
28125001_s1,19,3,2
28125001_s2,8,1,0
28125001_s3,12,5,4
28125001_s4,35,5,0
28125001_s5,19,1,0
27382013_s0,13,3,0
27382013_s1,32,8,5
27382013_s2,64,11,2
27382013_s3,27,6,0
27382013_s4,36,5,0
27382013_s5,24,3,0
27382013_s6,37,3,0
27382013_s7,33,4,1
31384662_s0,12,2,1
31384662_s1,22,6,3
31384662_s2,24,7,2
31384662_s3,13,2,0
31384662_s4,15,3,0
31384662_s5,17,2,0
31384662_s6,21,6,2
31384662_s7,18,2,0
31384662_s8,12,2,1
31384662_s9,18,2,0
31384662_s10,23,5,5
31384662_s11,14,3,0
31384662_s12,7,0,0
26783546_s0,10,3,2
26783546_s1,30,6,1
26783546_s2,18,5,4
26783546_s3,49,16,5
26783546_s4,20,7,6
26783546_s5,16,3,0
26783546_s6,18,6,0
26783546_s7,16,6,0
26783546_s8,14,4,0
26783546_s9,9,2,0
26783546_s10,60,18,2
26783546_s11,10,2,0
26783546_s12,26,5,0
26783546_s13,35,8,2
32634442_s0,15,1,0
32634442_s1,21,0,0
32634442_s2,13,0,0
32634442_s3,25,6,8
32634442_s4,23,4,3
32634442_s5,18,0,0
32634442_s6,30,0,0
32634442_s7,50,10,6
30775973_s0,12,1,0
30775973_s1,19,3,2
30775973_s2,19,2,0
30775973_s3,25,0,0
30775973_s4,30,2,1
30775973_s5,20,3,2
30775973_s6,50,5,0
30775973_s7,21,0,0
32991743_s0,14,2,0
32991743_s1,34,4,2
32991743_s2,18,3,1
32991743_s3,25,1,0
32991743_s4,16,3,1
32991743_s5,36,8,0
32991743_s6,19,2,0
32991743_s7,38,2,0
32991743_s8,13,1,0
32991743_s9,13,0,0
32991743_s10,17,2,0
32991743_s11,20,0,0
28236607_s0,15,2,0
28236607_s1,24,2,0
28236607_s2,21,2,1
28236607_s3,7,0,0
28236607_s4,13,1,0
28236607_s5,27,5,0
28236607_s6,20,1,0
28236607_s7,18,0,0
28236607_s8,34,4,0
28236607_s9,27,4,1
28236607_s10,14,0,0
28236607_s11,7,2,0
28236607_s12,40,3,0
28236607_s13,39,0,0
27986873_s0,7,2,0
27986873_s1,13,3,1
27986873_s2,17,3,0
27986873_s3,23,2,1
27986873_s4,18,7,2
27986873_s5,28,7,0
27986873_s6,12,4,0
27986873_s7,24,8,0
27986873_s8,19,3,2
27986873_s9,23,7,0
27986873_s10,29,7,1
27838490_s0,20,2,0
27838490_s1,10,3,2
27838490_s2,15,3,1
27838490_s3,8,0,0
27838490_s4,32,2,0
27838490_s5,19,1,0
27838490_s6,7,0,0
27838490_s7,18,1,0
27838490_s8,16,1,0
27838490_s9,24,1,0
27838490_s10,19,1,0
29727467_s0,7,3,2
29727467_s1,25,3,2
29727467_s2,16,3,2
29727467_s3,39,7,5
29727467_s4,34,4,2
29727467_s5,22,4,2
29727467_s6,9,0,0
29727467_s7,24,0,0
29727467_s8,26,0,0
29727467_s9,16,0,0
29727467_s10,8,0,0
29727467_s11,9,0,0
29727467_s12,8,0,0
29727467_s13,16,3,0
29727467_s14,11,1,0
29727467_s15,7,3,1
29727467_s16,76,5,1
29727467_s17,60,2,0
29727467_s18,33,2,0
29727467_s19,40,4,1
29727467_s20,24,2,0
29727467_s21,17,1,0
29727467_s22,39,8,1
29727467_s23,31,3,1
29727467_s24,24,0,0
29727467_s25,32,3,0
29727467_s26,24,4,2
28719622_s0,12,3,0
28719622_s1,17,3,1
28719622_s2,34,4,0
28719622_s3,27,1,0
28719622_s4,28,6,0
28719622_s5,29,7,4
28719622_s6,29,3,1
32108297_s0,23,4,0
32108297_s1,11,3,2
32108297_s2,30,7,4
32108297_s3,31,4,2
32108297_s4,20,4,2
32108297_s5,32,6,5
32108297_s6,38,10,12
32108297_s7,19,4,2
32108297_s8,13,5,3
32108297_s9,20,6,5
32108297_s10,23,2,1
32280097_s0,16,4,0
32280097_s1,26,5,4
32280097_s2,9,0,0
32280097_s3,33,7,0
32280097_s4,18,1,0
32280097_s5,12,1,0
32280097_s6,11,1,0
32280097_s7,28,1,0
32280097_s8,27,2,0
32280097_s9,18,3,2
32280097_s10,14,3,0
32280097_s11,20,1,0
32280097_s12,27,4,3
26538149_s0,14,4,0
26538149_s1,20,6,5
26538149_s2,15,2,0
26538149_s3,26,3,1
26538149_s4,21,3,0
26538149_s5,35,7,1
26538149_s6,21,3,0
26538149_s7,18,2,0
26538149_s8,13,2,0
26538149_s9,27,3,0
26538149_s10,15,2,1
26538149_s11,10,2,1
30716424_s0,13,2,0
30716424_s1,26,4,0
30716424_s2,15,3,2
30716424_s3,34,5,3
30716424_s4,11,1,0
30716424_s5,12,2,0
30716424_s6,20,3,0
30716424_s7,8,2,0
30716424_s8,8,2,0
30716424_s9,12,1,0
30716424_s10,21,4,2
30716424_s11,31,2,1
29211044_s0,18,1,0
29211044_s1,14,5,6
29211044_s2,10,1,0
29211044_s3,48,3,2
29211044_s4,21,2,0
29211044_s5,25,2,0
29546251_s0,22,1,0
29546251_s1,18,2,1
29546251_s2,17,0,0
29546251_s3,41,1,0
29546251_s4,27,0,0
29546251_s5,34,2,1
29546251_s6,41,0,0
29546251_s7,23,0,0
29457040_s0,10,0,0
29457040_s1,17,3,1
29457040_s2,27,3,0
29457040_s3,16,1,0
29457040_s4,24,1,0
29457040_s5,21,1,0
29457040_s6,12,1,0
29457040_s7,34,2,1
32848710_s0,14,3,0
32848710_s1,9,4,2
32848710_s2,21,5,0
32848710_s3,16,2,0
32848710_s4,36,4,1
32848710_s5,22,3,0
32848710_s6,19,2,0
32848710_s7,26,2,0
32848710_s8,29,5,2
32848710_s9,20,1,0
32848710_s10,32,7,0
32848710_s11,13,1,0
31005259_s0,14,3,0
31005259_s1,22,3,2
31005259_s2,14,0,0
31005259_s3,26,6,8
31005259_s4,9,0,0
31005259_s5,28,6,3
31005259_s6,24,3,0
31005259_s7,15,3,0
31005259_s8,18,5,1
31005259_s9,29,5,4
30572734_s0,13,0,0
30572734_s1,9,2,0
30572734_s2,10,1,0
30572734_s3,25,0,0
30572734_s4,28,2,0
30572734_s5,23,3,1
30572734_s6,15,2,0
30572734_s7,12,5,0
30572734_s8,11,3,0
30572734_s9,21,5,0
30572734_s10,13,1,0
30572734_s11,13,2,0
30572734_s12,27,5,1
29222449_s0,15,2,0
29222449_s1,15,3,2
29222449_s2,17,1,0
29222449_s3,34,1,0
29222449_s4,20,4,1
29222449_s5,31,5,1
29222449_s6,49,3,0
29222449_s7,10,0,0
29222449_s8,19,2,0
28864633_s0,14,1,0
28864633_s1,20,3,2
28864633_s2,40,7,0
28864633_s3,33,3,2
28864633_s4,30,4,3
28864633_s5,28,1,0
27299523_s0,24,3,0
27299523_s1,37,10,8
27299523_s2,12,1,0
27299523_s3,30,1,0
27299523_s4,46,6,1
27299523_s5,30,3,0
27299523_s6,21,1,0
27299523_s7,41,5,3
27299523_s8,29,4,2
27299523_s9,31,2,0
29960238_s0,19,4,0
29960238_s1,37,6,2
29960238_s2,18,3,0
29960238_s3,14,1,0
29960238_s4,21,2,0
29960238_s5,21,2,0
29960238_s6,28,3,0
29960238_s7,36,3,0
26682691_s0,11,0,0
26682691_s1,23,2,1
26682691_s2,20,1,0
26682691_s3,15,3,0
26682691_s4,13,1,0
26682691_s5,11,0,0
26682691_s6,29,2,0
26682691_s7,17,3,0
26682691_s8,35,3,0
26682691_s9,24,1,0
26682691_s10,22,1,0
28528896_s0,12,0,0
28528896_s1,27,3,1
28528896_s2,15,6,6
28528896_s3,6,0,0
28528896_s4,25,3,0
28528896_s5,14,1,0
28528896_s6,7,0,0
28528896_s7,15,2,1
28528896_s8,15,4,3
28528896_s9,20,1,0
28528896_s10,10,0,0
28528896_s11,15,0,0
31111516_s0,17,1,0
31111516_s1,25,1,0
31111516_s2,22,0,0
31111516_s3,26,2,0
31111516_s4,13,0,0
31111516_s5,10,0,0
31111516_s6,10,0,0
31111516_s7,42,0,0
31111516_s8,13,0,0
31111516_s9,11,0,0
31111516_s10,20,0,0
31111516_s11,13,0,0
31111516_s12,21,1,0
31111516_s13,12,0,0
29508987_s0,18,4,1
29508987_s1,18,2,1
29508987_s2,35,3,0
29508987_s3,26,3,2
29508987_s4,22,1,0
29508987_s5,30,3,1
29508987_s6,42,3,0
29508987_s7,10,2,0
29508987_s8,43,5,0
29508987_s9,18,3,0
29508987_s10,25,3,0
29508987_s11,14,2,0
29508987_s12,22,1,0
29508987_s13,25,4,0
29508987_s14,20,3,0
29508987_s15,21,1,0
29508987_s16,28,0,0
29508987_s17,14,0,0
29508987_s18,20,1,0
29508987_s19,21,1,0
29508987_s20,17,1,0
29508987_s21,24,3,2
28969867_s0,14,3,0
28969867_s1,18,3,1
28969867_s2,26,1,0
28969867_s3,25,3,1
28969867_s4,14,2,1
28969867_s5,19,5,1
28969867_s6,40,6,2
28969867_s7,22,2,1
28930979_s0,18,1,0
28930979_s1,12,0,0
28930979_s2,26,0,0
28930979_s3,25,4,3
28930979_s4,28,2,0
28930979_s5,47,4,1
28930979_s6,27,2,0
28930979_s7,47,2,1
30545302_s0,12,0,0
30545302_s1,12,0,0
30545302_s2,11,0,0
30545302_s3,25,0,0
30545302_s4,17,3,0
30545302_s5,31,0,0
30545302_s6,25,3,0
30545302_s7,19,3,2
30545302_s8,10,1,0
30545302_s9,29,4,0
30545302_s10,19,0,0
30545302_s11,21,0,0
30545302_s12,16,0,0
30545302_s13,34,1,0
31130652_s0,23,6,0
31130652_s1,29,4,2
31130652_s2,20,2,0
31130652_s3,28,9,2
31130652_s4,24,6,2
31130652_s5,28,6,0
31130652_s6,31,7,0
31130652_s7,23,3,0
31130652_s8,48,10,1
29920995_s0,10,3,2
29920995_s1,23,4,6
29920995_s2,17,3,1
29920995_s3,36,2,0
29920995_s4,18,0,0
29920995_s5,22,1,0
29920995_s6,29,2,0
29920995_s7,13,0,0
29142138_s0,25,4,1
29142138_s1,22,2,1
29142138_s2,21,1,0
29142138_s3,33,12,5
29142138_s4,24,3,1
29142138_s5,8,1,0
29142138_s6,25,6,0
29142138_s7,19,2,1
29142138_s8,14,2,0
29142138_s9,34,7,0
29142138_s10,25,2,0
29142138_s11,31,2,0
27309265_s0,20,4,1
27309265_s1,17,2,1
27309265_s2,15,5,2
27309265_s3,41,5,2
27309265_s4,31,6,1
27309265_s5,10,2,1
27309265_s6,11,0,0
27309265_s7,15,2,0
27309265_s8,27,3,0
27309265_s9,21,4,0
30122483_s0,22,3,1
30122483_s1,11,2,1
30122483_s2,46,4,2
30122483_s3,24,3,1
30122483_s4,14,0,0
30122483_s5,22,2,0
30122483_s6,25,2,0
30122483_s7,40,2,1
28025562_s0,12,2,0
28025562_s1,21,5,4
28025562_s2,21,5,1
28025562_s3,9,1,0
28025562_s4,42,7,3
28025562_s5,46,8,4
28025562_s6,23,6,0
28025562_s7,32,8,1
28025562_s8,19,5,0
28025562_s9,24,4,0
28025562_s10,22,3,0
28607533_s0,9,1,0
28607533_s1,18,4,3
28607533_s2,22,5,4
28607533_s3,42,1,0
28607533_s4,54,7,0
28433649_s0,15,4,1
28433649_s1,26,7,3
28433649_s2,25,4,2
28433649_s3,32,5,2
28433649_s4,17,2,0
28433649_s5,21,5,2
28433649_s6,13,2,0
28433649_s7,22,3,1
28433649_s8,29,5,2
33259846_s0,14,2,0
33259846_s1,8,1,0
33259846_s2,9,1,0
33259846_s3,25,2,1
33259846_s4,33,5,1
33259846_s5,33,4,2
33259846_s6,47,8,5
33259846_s7,19,2,1
33259846_s8,30,4,2
29603091_s0,17,1,0
29603091_s1,22,0,0
29603091_s2,21,2,0
29603091_s3,24,5,3
29603091_s4,15,1,0
29603091_s5,28,3,1
29603091_s6,42,2,0
29603091_s7,28,1,0
29603091_s8,22,2,1
29603091_s9,15,1,0
29603091_s10,33,2,0
27878614_s0,21,1,0
27878614_s1,17,0,0
27878614_s2,26,2,1
27878614_s3,26,1,0
27878614_s4,18,3,0
27878614_s5,17,0,0
27878614_s6,23,4,1
27878614_s7,28,0,0
27878614_s8,26,1,0
27878614_s9,17,1,0
27878614_s10,30,2,1
27878614_s11,15,4,3
27878614_s12,8,2,1
27878614_s13,31,0,0
27878614_s14,16,2,1
28186562_s0,13,2,0
28186562_s1,30,5,2
28186562_s2,28,5,0
28186562_s3,25,2,0
28186562_s4,51,8,0
28186562_s5,31,3,0
28186562_s6,16,4,0
28186562_s7,20,4,0
28186562_s8,25,3,0
28186562_s9,41,6,0
33185604_s0,17,2,0
33185604_s1,15,3,2
33185604_s2,6,0,0
33185604_s3,23,2,0
33185604_s4,22,2,0
33185604_s5,44,2,0
33185604_s6,26,1,0
33185604_s7,44,2,0
33185604_s8,26,1,0
33185604_s9,19,2,0
33185604_s10,16,1,0
28722438_s0,19,2,0
28722438_s1,24,0,0
28722438_s2,22,0,0
28722438_s3,30,2,1
28722438_s4,25,0,0
28722438_s5,23,2,0
28722438_s6,28,2,1
29201196_s0,10,3,0
29201196_s1,18,3,2
29201196_s2,13,2,1
29201196_s3,18,2,1
29201196_s4,21,2,0
29201196_s5,42,4,1
29201196_s6,28,3,0
29201196_s7,24,6,1
29201196_s8,34,1,0
29201196_s9,12,3,0
29201196_s10,15,2,1
29201196_s11,16,3,0
29201196_s12,11,0,0
28758034_s0,13,4,1
28758034_s1,24,8,3
28758034_s2,22,3,1
28758034_s3,27,1,0
28758034_s4,15,3,0
28758034_s5,13,2,0
28758034_s6,10,3,0
28758034_s7,17,5,1
28758034_s8,35,6,0
29692948_s0,22,1,0
29692948_s1,16,1,0
29692948_s2,23,2,1
29692948_s3,20,0,0
29692948_s4,15,0,0
29692948_s5,16,0,0
29692948_s6,14,0,0
29692948_s7,15,0,0
29692948_s8,26,0,0
29692948_s9,20,0,0
29692948_s10,17,2,1
29692948_s11,16,0,0
29692948_s12,20,1,0
29692948_s13,15,1,0
29692948_s14,20,1,0
29692948_s15,16,1,0
31043964_s0,11,2,0
31043964_s1,34,4,2
31043964_s2,18,1,0
31043964_s3,29,4,3
31043964_s4,33,3,0
31043964_s5,13,1,0
31043964_s6,14,1,0
31043964_s7,29,4,3
31043964_s8,20,3,0
26303700_s0,11,3,1
26303700_s1,18,4,2
26303700_s2,35,14,0
26303700_s3,44,6,2
26303700_s4,14,2,0
26303700_s5,23,1,0
26303700_s6,16,2,0
26303700_s7,40,4,2
26303700_s8,19,3,2
26303700_s9,21,2,0
30883345_s0,14,1,0
30883345_s1,33,5,0
30883345_s2,31,3,0
30883345_s3,24,3,2
30883345_s4,21,0,0
30883345_s5,43,7,2
30883345_s6,19,3,0
30883345_s7,23,2,0
30883345_s8,22,3,0
30883345_s9,29,2,0
30883345_s10,16,4,2
32346267_s0,6,2,1
32346267_s1,9,0,0
32346267_s2,17,0,0
32346267_s3,14,2,1
32346267_s4,27,3,1
32346267_s5,26,3,1
32346267_s6,15,0,0
30475761_s0,19,1,0
30475761_s1,18,4,1
30475761_s2,22,4,2
30475761_s3,25,1,0
30475761_s4,26,5,3
30475761_s5,10,0,0
30475761_s6,26,1,0
30475761_s7,21,1,0
30475761_s8,14,3,0
30475761_s9,20,4,0
30475761_s10,10,2,0
30475761_s11,32,2,0
30475761_s12,25,0,0
29896423_s0,15,3,0
29896423_s1,32,4,1
29896423_s2,45,6,2
29896423_s3,21,3,0
29896423_s4,22,2,1
29896423_s5,54,4,0
29896423_s6,53,4,0
29896423_s7,21,2,0
28692878_s0,13,1,0
28692878_s1,31,3,0
28692878_s2,23,5,0
28692878_s3,15,3,2
28692878_s4,16,1,0
28692878_s5,18,1,0
28692878_s6,14,3,0
28692878_s7,20,3,0
29740272_s0,8,1,0
29740272_s1,19,2,1
29740272_s2,25,7,4
29740272_s3,28,2,0
29740272_s4,39,2,0
29740272_s5,11,0,0
29454102_s0,10,2,0
29454102_s1,10,3,3
29454102_s2,28,4,3
29454102_s3,14,2,0
29454102_s4,30,0,0
29454102_s5,8,2,1
29454102_s6,23,3,2
32114583_s0,16,1,0
32114583_s1,21,2,1
32114583_s2,16,0,0
32114583_s3,34,4,1
32114583_s4,22,1,0
32114583_s5,24,1,0
32114583_s6,13,0,0
32114583_s7,13,0,0
32114583_s8,18,1,0
32114583_s9,16,0,0
32114583_s10,22,1,0
32114583_s11,27,1,0
27769848_s0,8,1,0
27769848_s1,23,2,0
27769848_s2,15,3,2
27769848_s3,12,0,0
27769848_s4,33,6,2
27769848_s5,21,2,0
27769848_s6,15,2,0
28042336_s0,13,1,0
28042336_s1,24,2,1
28042336_s2,21,0,0
28042336_s3,40,4,2
28042336_s4,26,1,0
28042336_s5,11,0,0
28042336_s6,26,0,0
28042336_s7,24,1,0
28042336_s8,35,2,0
28042336_s9,12,0,0
27021169_s0,9,4,2
27021169_s1,25,9,7
27021169_s2,21,1,0
27021169_s3,30,1,0
27021169_s4,19,2,0
27021169_s5,24,2,1
27021169_s6,16,5,0
27021169_s7,20,2,1
27021169_s8,31,8,4
27021169_s9,25,6,0
28804999_s0,11,2,0
28804999_s1,37,4,2
28804999_s2,49,6,1
28804999_s3,42,3,0
28804999_s4,58,13,0
28804999_s5,81,5,0
28804999_s6,30,2,0
31044682_s0,14,2,0
31044682_s1,21,4,2
31044682_s2,29,4,1
31044682_s3,16,2,1
31044682_s4,23,3,0
31044682_s5,24,2,0
31044682_s6,16,0,0
27125067_s0,10,1,0
27125067_s1,24,5,4
27125067_s2,17,0,0
27125067_s3,23,1,0
27125067_s4,28,4,0
27125067_s5,32,4,0
27125067_s6,32,1,0
27125067_s7,27,1,0
27125067_s8,29,2,0
32042163_s0,13,2,0
32042163_s1,13,1,0
32042163_s2,29,5,3
32042163_s3,20,1,0
32042163_s4,9,1,0
32042163_s5,25,4,1
32042163_s6,35,3,0
32042163_s7,18,2,0
27903332_s0,17,3,1
27903332_s1,40,5,2
27903332_s2,38,7,3
27903332_s3,46,4,1
27903332_s4,37,4,2
27903332_s5,19,1,0
27903332_s6,43,5,2
27903332_s7,20,1,0
30738426_s0,45,4,1
30738426_s1,23,4,2
30738426_s2,20,2,0
30738426_s3,25,4,0
30738426_s4,27,3,0
30738426_s5,19,1,0
30738426_s6,16,1,0
30738426_s7,12,0,0
30738426_s8,21,4,2
30738426_s9,32,9,8
30738426_s10,9,1,0
30738426_s11,22,2,0
30738426_s12,17,2,0
30738426_s13,8,0,0
27030769_s0,9,3,0
27030769_s1,20,4,2
27030769_s2,15,5,1
27030769_s3,28,9,1
27030769_s4,20,2,0
27030769_s5,18,4,0
27030769_s6,25,4,0
27030769_s7,34,7,2
27030769_s8,31,5,2
27030769_s9,17,4,1
27030769_s10,15,2,1
27030769_s11,20,5,1
27030769_s12,15,2,0
27030769_s13,39,10,2
27030769_s14,37,8,1
27030769_s15,17,2,1
27079721_s0,14,2,0
27079721_s1,25,4,2
27079721_s2,11,0,0
27079721_s3,28,7,1
27079721_s4,25,4,2
27079721_s5,15,1,0
27079721_s6,31,2,0
27079721_s7,74,7,0
27079721_s8,24,3,0
28269783_s0,15,3,0
28269783_s1,41,9,2
28269783_s2,22,6,1
28269783_s3,25,4,0
28269783_s4,43,9,0
28269783_s5,10,3,0
28269783_s6,31,7,0
28269783_s7,14,1,0
28269783_s8,31,7,0
28269783_s9,39,7,0
31062325_s0,16,3,1
31062325_s1,23,3,2
31062325_s2,32,6,0
31062325_s3,31,7,0
31062325_s4,69,8,4
28012089_s0,4,2,0
28012089_s1,9,3,2
28012089_s2,14,2,1
28012089_s3,22,3,0
28012089_s4,13,1,0
28012089_s5,17,5,2
28012089_s6,22,1,0
28012089_s7,17,3,2
28012089_s8,20,5,2
28012089_s9,20,2,0
28012089_s10,29,2,0
30704369_s0,2,0,0
30704369_s1,12,0,0
30704369_s2,16,0,0
30704369_s3,11,1,0
30704369_s4,13,0,0
30704369_s5,22,0,0
30704369_s6,25,1,0
30704369_s7,22,1,0
30704369_s8,16,0,0
30704369_s9,21,0,0
30704369_s10,12,0,0
30704369_s11,17,0,0
32856962_s0,23,4,0
32856962_s1,20,4,3
32856962_s2,38,4,1
32856962_s3,22,2,0
32856962_s4,36,7,0
32856962_s5,14,0,0
32856962_s6,19,1,0
32856962_s7,23,6,0
32856962_s8,11,0,0
32856962_s9,18,4,0
32856962_s10,11,1,0
32856962_s11,30,4,0
32856962_s12,38,4,0
32856962_s13,27,2,0
32856962_s14,35,6,3
27349344_s0,15,4,2
27349344_s1,29,6,4
27349344_s2,20,2,1
27349344_s3,12,1,0
27349344_s4,48,7,2
27349344_s5,15,3,2
28915381_s0,15,3,1
28915381_s1,10,1,0
28915381_s2,29,6,5
28915381_s3,28,1,0
28915381_s4,35,1,0
28915381_s5,40,1,0
28915381_s6,25,0,0
28915381_s7,25,0,0
28915381_s8,26,1,0
28915381_s9,42,3,0
28115709_s0,11,2,0
28115709_s1,28,10,5
28115709_s2,18,4,1
28115709_s3,15,2,0
28115709_s4,21,4,0
28115709_s5,22,3,2
28115709_s6,31,4,0
28115709_s7,32,5,0
